fecha,vel_viento,presion_atmosferica,humedad_relativa,frentes_frios,radiacion_solar,luminosidad,contaminacion_atmosferica,cobertura_nubosa,temperatura
2020-02-11,34.0,971.0,62.0,1,367.0,41.0,106.0,58.0,8.0
2020-02-12,32.0,958.0,68.0,1,183.0,83.0,131.0,54.0,9.0
2020-02-13,37.0,899.0,85.0,0,392.0,62.0,351.0,51.0,18.0
2020-02-14,32.0,1032.0,95.0,1,933.0,13.0,171.0,44.0,23.0
2020-02-15,33.0,940.0,62.0,0,423.0,1.0,135.0,44.0,14.0
2020-02-16,36.0,1005.0,58.0,1,826.0,70.0,341.0,57.0,19.0
2020-02-17,42.0,950.0,39.0,0,679.0,58.0,327.0,71.0,13.0
2020-02-18,41.0,1030.0,66.0,0,906.0,14.0,168.0,50.0,22.0
2020-02-19,32.0,954.0,78.0,1,985.0,37.0,471.0,62.0,20.0
2020-02-20,26.0,981.0,23.0,0,700.0,93.0,97.0,47.0,19.0
2020-02-21,29.0,1021.0,88.0,1,944.0,41.0,308.0,34.0,13.0
2020-02-22,30.0,1029.0,68.0,0,817.0,84.0,273.0,59.0,15.0
2020-02-23,34.0,1013.0,94.0,1,370.0,5.0,122.0,59.0,20.0
2020-02-24,33.0,935.0,72.0,0,892.0,96.0,248.0,37.0,26.0
2020-02-25,34.0,983.0,69.0,1,551.0,47.0,357.0,42.0,18.0
2020-02-26,35.0,938.0,46.0,0,707.0,92.0,248.0,49.0,19.0
2020-02-27,37.0,968.0,75.0,1,783.0,59.0,58.0,51.0,23.0
2020-02-28,26.0,1016.0,38.0,1,906.0,46.0,334.0,56.0,15.0
2020-02-29,29.0,922.0,76.0,1,340.0,45.0,124.0,53.0,12.0
2020-03-01,30.0,961.0,67.0,1,268.0,5.0,290.0,54.0,18.0
2020-03-02,27.0,971.0,59.0,1,396.0,63.0,300.0,55.0,10.0
2020-03-03,29.0,956.0,42.0,0,555.0,20.0,113.0,35.0,15.0
2020-03-04,31.0,1067.0,70.0,0,491.0,53.0,362.0,56.0,32.0
2020-03-05,40.0,938.0,21.0,1,767.0,96.0,96.0,48.0,16.0
2020-03-06,38.0,951.0,56.0,0,564.0,60.0,312.0,39.0,19.0
2020-03-07,38.0,977.0,35.0,0,352.0,32.0,35.0,47.0,9.0
2020-03-08,35.0,951.0,97.0,0,351.0,13.0,260.0,53.0,14.0
2020-03-09,31.0,1031.0,27.0,0,837.0,29.0,425.0,41.0,24.0
2020-03-10,24.0,1009.0,81.0,0,368.0,46.0,99.0,34.0,20.0
2020-03-11,25.0,1020.0,95.0,1,942.0,55.0,408.0,37.0,21.0
2020-03-12,19.0,1076.0,93.0,1,694.0,92.0,97.0,65.0,17.0
2020-03-13,21.0,997.0,93.0,1,294.0,97.0,111.0,48.0,23.0
2020-03-14,36.0,1002.0,34.0,0,293.0,46.0,316.0,60.0,20.0
2020-03-15,37.0,997.0,92.0,0,232.0,40.0,228.0,48.0,16.0
2020-03-16,35.0,1062.0,82.0,0,522.0,78.0,425.0,60.0,13.0
2020-03-17,31.0,922.0,48.0,1,906.0,18.0,134.0,69.0,18.0
2020-03-18,29.0,1000.0,45.0,0,509.0,40.0,24.0,53.0,17.0
2020-03-19,28.0,1062.0,39.0,0,345.0,34.0,226.0,49.0,21.0
2020-03-20,35.0,903.0,88.0,0,294.0,18.0,140.0,57.0,21.0
2020-03-21,31.0,998.0,25.0,1,258.0,74.0,143.0,31.0,19.0
2020-03-22,32.0,1042.0,44.0,1,950.0,50.0,283.0,59.0,17.0
2020-03-23,26.0,968.0,23.0,0,302.0,65.0,59.0,61.0,20.0
2020-03-24,27.0,883.0,75.0,1,655.0,78.0,196.0,36.0,18.0
2020-03-25,40.0,1056.0,55.0,0,182.0,13.0,414.0,52.0,18.0
2020-03-26,32.0,976.0,59.0,1,142.0,76.0,269.0,55.0,15.0
2020-03-27,38.0,1003.0,49.0,0,118.0,21.0,23.0,54.0,23.0
2020-03-28,31.0,944.0,43.0,0,866.0,49.0,269.0,69.0,19.0
2020-03-29,24.0,1117.0,54.0,0,901.0,60.0,405.0,65.0,28.0
2020-03-30,35.0,1098.0,89.0,1,727.0,35.0,418.0,36.0,18.0
2020-03-31,38.0,963.0,56.0,0,957.0,10.0,348.0,65.0,15.0
2020-04-01,28.0,1019.0,86.0,0,305.0,59.0,258.0,59.0,30.0
2020-04-02,25.0,1021.0,68.0,1,747.0,40.0,395.0,61.0,33.0
2020-04-03,16.0,972.0,96.0,1,101.0,42.0,155.0,36.0,25.0
2020-04-04,26.0,999.0,31.0,1,644.0,43.0,311.0,63.0,15.0
2020-04-05,28.0,973.0,65.0,1,346.0,87.0,371.0,59.0,25.0
2020-04-06,23.0,1023.0,77.0,1,253.0,84.0,66.0,44.0,28.0
2020-04-07,24.0,941.0,73.0,0,946.0,38.0,279.0,64.0,26.0
2020-04-08,20.0,960.0,80.0,1,588.0,47.0,307.0,49.0,23.0
2020-04-09,23.0,1027.0,51.0,1,598.0,60.0,111.0,37.0,21.0
2020-04-10,24.0,889.0,88.0,0,781.0,28.0,189.0,45.0,34.0
2020-04-11,22.0,1003.0,36.0,1,432.0,33.0,373.0,47.0,22.0
2020-04-12,22.0,974.0,94.0,1,265.0,76.0,255.0,54.0,24.0
2020-04-13,19.0,943.0,70.0,0,600.0,41.0,58.0,54.0,27.0
2020-04-14,26.0,1024.0,99.0,1,507.0,98.0,153.0,53.0,25.0
2020-04-15,21.0,1048.0,67.0,0,697.0,62.0,443.0,50.0,35.0
2020-04-16,34.0,991.0,40.0,0,829.0,41.0,357.0,64.0,29.0
2020-04-17,18.0,964.0,46.0,1,371.0,69.0,81.0,74.0,20.0
2020-04-18,20.0,967.0,93.0,0,404.0,55.0,424.0,47.0,31.0
2020-04-19,25.0,1087.0,47.0,1,294.0,77.0,43.0,64.0,23.0
2020-04-20,23.0,955.0,35.0,1,925.0,97.0,257.0,66.0,23.0
2020-04-21,24.0,1046.0,61.0,0,500.0,93.0,90.0,32.0,27.0
2020-04-22,11.0,1039.0,43.0,0,503.0,83.0,107.0,50.0,28.0
2020-04-23,16.0,989.0,77.0,1,280.0,91.0,477.0,34.0,35.0
2020-04-24,28.0,959.0,64.0,0,421.0,34.0,118.0,33.0,24.0
2020-04-25,25.0,1029.0,24.0,1,236.0,95.0,208.0,65.0,26.0
2020-04-26,22.0,1017.0,82.0,0,368.0,34.0,315.0,51.0,30.0
2020-04-27,24.0,1029.0,61.0,0,821.0,77.0,164.0,48.0,28.0
2020-04-28,27.0,981.0,23.0,0,378.0,74.0,115.0,63.0,20.0
2020-04-29,27.0,953.0,42.0,1,194.0,81.0,5.0,52.0,26.0
2020-04-30,25.0,1080.0,29.0,0,659.0,37.0,7.0,62.0,27.0
2020-05-01,20.0,1050.0,21.0,0,629.0,56.0,140.0,52.0,19.0
2020-05-02,36.0,958.0,61.0,1,153.0,49.0,163.0,51.0,18.0
2020-05-03,18.0,943.0,81.0,1,869.0,18.0,187.0,58.0,20.0
2020-05-04,20.0,1022.0,89.0,1,618.0,80.0,416.0,52.0,22.0
2020-05-05,16.0,984.0,21.0,0,289.0,55.0,435.0,60.0,31.0
2020-05-06,22.0,1020.0,29.0,1,278.0,47.0,161.0,40.0,20.0
2020-05-07,15.0,998.0,90.0,1,494.0,84.0,365.0,65.0,25.0
2020-05-08,20.0,1036.0,75.0,0,580.0,21.0,246.0,50.0,25.0
2020-05-09,27.0,1063.0,40.0,0,820.0,45.0,338.0,57.0,33.0
2020-05-10,23.0,1039.0,59.0,0,237.0,86.0,138.0,60.0,30.0
2020-05-11,23.0,997.0,39.0,0,678.0,39.0,23.0,31.0,22.0
2020-05-12,20.0,987.0,86.0,1,269.0,37.0,90.0,53.0,26.0
2020-05-13,27.0,1012.0,71.0,0,539.0,85.0,42.0,44.0,30.0
2020-05-14,25.0,1064.0,22.0,0,784.0,65.0,89.0,50.0,30.0
2020-05-15,24.0,883.0,84.0,0,323.0,83.0,256.0,47.0,32.0
2020-05-16,22.0,911.0,89.0,0,222.0,46.0,412.0,52.0,37.0
2020-05-17,28.0,986.0,53.0,0,591.0,81.0,372.0,79.0,27.0
2020-05-18,17.0,1001.0,62.0,0,640.0,91.0,453.0,52.0,34.0
2020-05-19,30.0,1008.0,69.0,1,172.0,78.0,369.0,49.0,23.0
2020-05-20,23.0,1032.0,65.0,0,984.0,59.0,443.0,50.0,29.0
2020-05-21,19.0,1068.0,35.0,0,461.0,25.0,445.0,48.0,34.0
2020-05-22,31.0,984.0,91.0,1,313.0,41.0,401.0,43.0,23.0
2020-05-23,26.0,948.0,65.0,1,168.0,73.0,101.0,45.0,30.0
2020-05-24,25.0,975.0,78.0,1,413.0,31.0,391.0,70.0,21.0
2020-05-25,25.0,1002.0,65.0,0,603.0,47.0,411.0,47.0,26.0
2020-05-26,19.0,1008.0,80.0,1,433.0,6.0,443.0,43.0,23.0
2020-05-27,29.0,973.0,51.0,1,239.0,8.0,473.0,47.0,26.0
2020-05-28,21.0,1027.0,25.0,0,671.0,61.0,380.0,55.0,33.0
2020-05-29,13.0,943.0,70.0,0,713.0,46.0,492.0,59.0,32.0
2020-05-30,20.0,918.0,68.0,1,439.0,9.0,215.0,60.0,26.0
2020-05-31,22.0,1094.0,65.0,0,679.0,73.0,128.0,49.0,23.0
2020-06-01,29.0,923.0,80.0,0,550.0,19.0,354.0,46.0,23.0
2020-06-02,20.0,1062.0,33.0,1,626.0,29.0,123.0,56.0,14.0
2020-06-03,20.0,1049.0,91.0,1,530.0,71.0,352.0,56.0,31.0
2020-06-04,27.0,937.0,39.0,1,871.0,64.0,226.0,54.0,22.0
2020-06-05,33.0,989.0,72.0,0,818.0,15.0,172.0,42.0,34.0
2020-06-06,28.0,971.0,98.0,1,309.0,42.0,12.0,47.0,22.0
2020-06-07,27.0,1070.0,40.0,1,521.0,38.0,12.0,57.0,24.0
2020-06-08,25.0,1027.0,66.0,1,457.0,86.0,198.0,43.0,22.0
2020-06-09,22.0,951.0,93.0,1,505.0,4.0,422.0,53.0,18.0
2020-06-10,24.0,972.0,32.0,0,960.0,21.0,221.0,57.0,21.0
2020-06-11,33.0,1040.0,83.0,0,985.0,40.0,217.0,54.0,35.0
2020-06-12,28.0,942.0,61.0,0,434.0,41.0,6.0,50.0,23.0
2020-06-13,25.0,1034.0,38.0,0,573.0,73.0,238.0,44.0,29.0
2020-06-14,19.0,1007.0,76.0,1,354.0,78.0,386.0,55.0,32.0
2020-06-15,24.0,1004.0,40.0,0,803.0,23.0,86.0,38.0,31.0
2020-06-16,25.0,908.0,68.0,0,806.0,77.0,83.0,40.0,27.0
2020-06-17,29.0,1042.0,88.0,1,834.0,98.0,358.0,60.0,33.0
2020-06-18,27.0,1020.0,84.0,1,604.0,59.0,462.0,45.0,18.0
2020-06-19,24.0,1021.0,54.0,0,937.0,33.0,467.0,52.0,27.0
2020-06-20,25.0,935.0,96.0,0,480.0,19.0,37.0,35.0,28.0
2020-06-21,29.0,957.0,24.0,1,732.0,62.0,142.0,52.0,17.0
2020-06-22,24.0,961.0,21.0,1,832.0,29.0,496.0,48.0,28.0
2020-06-23,21.0,926.0,71.0,0,503.0,62.0,93.0,40.0,20.0
2020-06-24,14.0,939.0,21.0,0,955.0,18.0,357.0,60.0,28.0
2020-06-25,28.0,998.0,80.0,0,440.0,32.0,366.0,54.0,25.0
2020-06-26,27.0,1014.0,27.0,1,498.0,28.0,342.0,60.0,26.0
2020-06-27,26.0,1053.0,40.0,0,255.0,40.0,439.0,30.0,34.0
2020-06-28,21.0,938.0,94.0,1,881.0,85.0,140.0,45.0,22.0
2020-06-29,30.0,961.0,49.0,1,560.0,57.0,102.0,67.0,19.0
2020-06-30,16.0,988.0,95.0,0,434.0,77.0,23.0,49.0,24.0
2020-07-01,25.0,1077.0,21.0,1,836.0,92.0,336.0,44.0,20.0
2020-07-02,24.0,1057.0,26.0,0,883.0,34.0,101.0,43.0,26.0
2020-07-03,26.0,971.0,24.0,0,150.0,98.0,378.0,56.0,29.0
2020-07-04,23.0,1034.0,71.0,1,913.0,87.0,103.0,60.0,31.0
2020-07-05,25.0,995.0,98.0,0,558.0,59.0,483.0,48.0,21.0
2020-07-06,21.0,916.0,82.0,1,159.0,22.0,188.0,43.0,23.0
2020-07-07,24.0,934.0,55.0,1,625.0,51.0,215.0,70.0,16.0
2020-07-08,19.0,1068.0,77.0,0,984.0,85.0,416.0,48.0,38.0
2020-07-09,23.0,916.0,54.0,0,196.0,98.0,403.0,42.0,27.0
2020-07-10,22.0,875.0,49.0,0,363.0,21.0,368.0,47.0,18.0
2020-07-11,27.0,1053.0,41.0,1,473.0,72.0,163.0,35.0,20.0
2020-07-12,29.0,1002.0,81.0,0,559.0,58.0,116.0,52.0,28.0
2020-07-13,15.0,1062.0,80.0,0,757.0,77.0,332.0,36.0,25.0
2020-07-14,20.0,1002.0,65.0,0,374.0,5.0,34.0,40.0,26.0
2020-07-15,16.0,1008.0,64.0,1,533.0,81.0,76.0,74.0,18.0
2020-07-16,19.0,989.0,84.0,0,174.0,54.0,257.0,51.0,12.0
2020-07-17,20.0,925.0,61.0,1,595.0,67.0,336.0,67.0,17.0
2020-07-18,32.0,1029.0,38.0,0,633.0,13.0,443.0,42.0,22.0
2020-07-19,24.0,1040.0,84.0,1,303.0,69.0,104.0,47.0,15.0
2020-07-20,20.0,972.0,40.0,0,339.0,13.0,207.0,53.0,18.0
2020-07-21,17.0,1008.0,36.0,1,809.0,64.0,128.0,58.0,27.0
2020-07-22,33.0,1083.0,35.0,0,658.0,88.0,403.0,56.0,33.0
2020-07-23,26.0,958.0,77.0,1,906.0,16.0,487.0,36.0,28.0
2020-07-24,23.0,995.0,68.0,1,346.0,80.0,46.0,41.0,19.0
2020-07-25,24.0,943.0,67.0,0,797.0,1.0,438.0,31.0,34.0
2020-07-26,27.0,899.0,100.0,1,601.0,88.0,202.0,49.0,29.0
2020-07-27,28.0,930.0,49.0,1,189.0,5.0,442.0,53.0,23.0
2020-07-28,34.0,994.0,29.0,1,718.0,88.0,487.0,61.0,33.0
2020-07-29,19.0,1087.0,85.0,0,494.0,29.0,55.0,50.0,30.0
2020-07-30,29.0,1001.0,48.0,0,389.0,74.0,201.0,63.0,19.0
2020-07-31,29.0,1031.0,59.0,0,164.0,9.0,437.0,44.0,28.0
2020-08-01,14.0,1058.0,57.0,1,317.0,74.0,120.0,29.0,26.0
2020-08-02,21.0,1040.0,38.0,1,206.0,48.0,498.0,41.0,24.0
2020-08-03,29.0,962.0,72.0,0,991.0,38.0,227.0,50.0,26.0
2020-08-04,27.0,957.0,55.0,1,431.0,61.0,260.0,66.0,20.0
2020-08-05,21.0,1033.0,98.0,1,489.0,16.0,180.0,59.0,23.0
2020-08-06,33.0,1037.0,87.0,0,443.0,46.0,150.0,40.0,25.0
2020-08-07,29.0,1041.0,75.0,1,497.0,14.0,429.0,55.0,20.0
2020-08-08,20.0,1032.0,26.0,1,758.0,60.0,323.0,56.0,21.0
2020-08-09,18.0,954.0,20.0,0,640.0,43.0,202.0,36.0,23.0
2020-08-10,29.0,937.0,83.0,1,366.0,25.0,326.0,41.0,20.0
2020-08-11,24.0,925.0,77.0,0,524.0,7.0,227.0,43.0,25.0
2020-08-12,26.0,1019.0,84.0,0,340.0,67.0,427.0,45.0,22.0
2020-08-13,27.0,1044.0,38.0,1,677.0,78.0,111.0,59.0,19.0
2020-08-14,30.0,959.0,34.0,1,506.0,98.0,458.0,62.0,15.0
2020-08-15,29.0,1024.0,86.0,1,923.0,25.0,400.0,53.0,23.0
2020-08-16,34.0,1006.0,38.0,1,271.0,91.0,271.0,39.0,23.0
2020-08-17,19.0,976.0,66.0,1,756.0,99.0,93.0,54.0,18.0
2020-08-18,27.0,982.0,78.0,0,165.0,54.0,171.0,60.0,21.0
2020-08-19,25.0,1046.0,25.0,0,383.0,33.0,40.0,56.0,29.0
2020-08-20,26.0,976.0,94.0,0,474.0,15.0,261.0,36.0,30.0
2020-08-21,26.0,1040.0,96.0,1,663.0,86.0,473.0,54.0,33.0
2020-08-22,27.0,912.0,51.0,0,880.0,90.0,328.0,70.0,22.0
2020-08-23,30.0,1039.0,38.0,1,599.0,11.0,317.0,53.0,13.0
2020-08-24,25.0,1070.0,89.0,1,144.0,95.0,430.0,57.0,30.0
2020-08-25,15.0,951.0,59.0,0,554.0,98.0,487.0,62.0,27.0
2020-08-26,19.0,913.0,84.0,0,261.0,92.0,68.0,42.0,19.0
2020-08-27,24.0,1026.0,68.0,0,278.0,71.0,360.0,58.0,24.0
2020-08-28,33.0,1021.0,44.0,0,197.0,55.0,438.0,49.0,24.0
2020-08-29,17.0,982.0,89.0,1,531.0,41.0,399.0,51.0,13.0
2020-08-30,32.0,984.0,52.0,0,146.0,11.0,221.0,51.0,21.0
2020-08-31,25.0,1081.0,83.0,1,609.0,22.0,222.0,45.0,21.0
2020-09-01,26.0,1001.0,62.0,0,180.0,19.0,398.0,45.0,30.0
2020-09-02,20.0,1023.0,74.0,1,551.0,24.0,286.0,62.0,16.0
2020-09-03,34.0,998.0,84.0,0,980.0,70.0,217.0,51.0,36.0
2020-09-04,33.0,953.0,47.0,0,973.0,45.0,394.0,48.0,25.0
2020-09-05,32.0,958.0,91.0,0,673.0,100.0,276.0,42.0,24.0
2020-09-06,26.0,1004.0,20.0,1,865.0,35.0,477.0,48.0,21.0
2020-09-07,14.0,1007.0,53.0,0,958.0,84.0,148.0,61.0,26.0
2020-09-08,26.0,1014.0,70.0,1,994.0,20.0,268.0,64.0,24.0
2020-09-09,31.0,982.0,29.0,1,474.0,97.0,274.0,54.0,15.0
2020-09-10,28.0,1037.0,92.0,1,935.0,98.0,269.0,42.0,30.0
2020-09-11,30.0,984.0,93.0,1,276.0,25.0,28.0,50.0,15.0
2020-09-12,28.0,980.0,39.0,0,684.0,21.0,487.0,59.0,26.0
2020-09-13,21.0,941.0,38.0,0,601.0,80.0,321.0,49.0,23.0
2020-09-14,26.0,998.0,36.0,0,826.0,72.0,379.0,69.0,31.0
2020-09-15,27.0,1058.0,77.0,1,361.0,88.0,287.0,58.0,20.0
2020-09-16,21.0,1065.0,42.0,1,141.0,78.0,495.0,55.0,26.0
2020-09-17,24.0,978.0,23.0,0,100.0,37.0,286.0,65.0,18.0
2020-09-18,28.0,925.0,95.0,1,740.0,97.0,121.0,46.0,25.0
2020-09-19,26.0,978.0,80.0,0,636.0,75.0,421.0,52.0,24.0
2020-09-20,20.0,1017.0,50.0,1,575.0,39.0,462.0,16.0,18.0
2020-09-21,26.0,1046.0,66.0,1,467.0,12.0,284.0,65.0,20.0
2020-09-22,33.0,1050.0,88.0,1,907.0,48.0,426.0,61.0,33.0
2020-09-23,19.0,954.0,40.0,0,357.0,39.0,101.0,86.0,20.0
2020-09-24,24.0,963.0,100.0,0,208.0,20.0,449.0,83.0,23.0
2020-09-25,32.0,972.0,31.0,1,207.0,61.0,486.0,31.0,14.0
2020-09-26,25.0,972.0,65.0,0,351.0,64.0,480.0,53.0,22.0
2020-09-27,27.0,1003.0,48.0,0,781.0,65.0,480.0,47.0,33.0
2020-09-28,30.0,1016.0,73.0,0,256.0,86.0,268.0,49.0,26.0
2020-09-29,31.0,1030.0,79.0,0,761.0,46.0,108.0,32.0,27.0
2020-09-30,27.0,977.0,87.0,0,636.0,32.0,117.0,62.0,17.0
2020-10-01,32.0,964.0,25.0,0,657.0,41.0,261.0,62.0,16.0
2020-10-02,36.0,981.0,60.0,1,210.0,99.0,413.0,39.0,16.0
2020-10-03,40.0,1006.0,85.0,0,952.0,87.0,127.0,49.0,23.0
2020-10-04,32.0,958.0,31.0,1,434.0,4.0,65.0,63.0,9.0
2020-10-05,23.0,984.0,88.0,0,273.0,93.0,343.0,55.0,21.0
2020-10-06,31.0,937.0,86.0,1,553.0,3.0,292.0,42.0,18.0
2020-10-07,34.0,983.0,31.0,1,808.0,83.0,230.0,71.0,21.0
2020-10-08,35.0,1023.0,47.0,1,730.0,14.0,287.0,29.0,16.0
2020-10-09,23.0,983.0,37.0,1,852.0,67.0,194.0,54.0,13.0
2020-10-10,28.0,1054.0,86.0,1,824.0,91.0,207.0,52.0,19.0
2020-10-11,24.0,1018.0,33.0,1,230.0,81.0,339.0,24.0,18.0
2020-10-12,21.0,1122.0,24.0,0,912.0,95.0,229.0,34.0,20.0
2020-10-13,31.0,1028.0,82.0,1,387.0,11.0,59.0,64.0,14.0
2020-10-14,32.0,1022.0,51.0,1,523.0,99.0,248.0,68.0,18.0
2020-10-15,30.0,982.0,48.0,1,665.0,68.0,322.0,51.0,10.0
2020-10-16,39.0,995.0,32.0,0,184.0,15.0,169.0,42.0,15.0
2020-10-17,24.0,1060.0,30.0,1,564.0,51.0,91.0,61.0,17.0
2020-10-18,41.0,1012.0,60.0,0,118.0,32.0,395.0,53.0,14.0
2020-10-19,33.0,1001.0,25.0,0,754.0,71.0,414.0,33.0,22.0
2020-10-20,29.0,970.0,23.0,1,585.0,94.0,340.0,39.0,15.0
2020-10-21,27.0,954.0,53.0,1,770.0,53.0,357.0,47.0,24.0
2020-10-22,29.0,936.0,39.0,0,336.0,65.0,336.0,39.0,23.0
2020-10-23,38.0,1061.0,80.0,0,857.0,90.0,354.0,42.0,28.0
2020-10-24,28.0,1074.0,23.0,0,579.0,53.0,99.0,60.0,24.0
2020-10-25,38.0,1029.0,96.0,0,748.0,89.0,153.0,33.0,24.0
2020-10-26,36.0,947.0,98.0,0,275.0,13.0,186.0,58.0,18.0
2020-10-27,29.0,1046.0,41.0,0,642.0,66.0,145.0,42.0,23.0
2020-10-28,41.0,964.0,36.0,0,454.0,97.0,120.0,21.0,14.0
2020-10-29,26.0,1048.0,86.0,1,194.0,53.0,339.0,62.0,15.0
2020-10-30,30.0,940.0,90.0,0,276.0,58.0,310.0,61.0,9.0
2020-10-31,31.0,1055.0,98.0,0,278.0,66.0,442.0,57.0,24.0
2020-11-01,34.0,948.0,79.0,1,352.0,18.0,79.0,39.0,26.0
2020-11-02,45.0,1015.0,67.0,0,330.0,28.0,361.0,62.0,21.0
2020-11-03,37.0,1073.0,50.0,1,744.0,47.0,79.0,38.0,19.0
2020-11-04,33.0,954.0,91.0,0,820.0,77.0,36.0,64.0,30.0
2020-11-05,30.0,913.0,58.0,0,432.0,36.0,158.0,62.0,17.0
2020-11-06,35.0,1017.0,30.0,0,425.0,41.0,158.0,75.0,14.0
2020-11-07,40.0,1008.0,60.0,0,141.0,67.0,50.0,43.0,14.0
2020-11-08,24.0,977.0,97.0,1,118.0,24.0,448.0,36.0,18.0
2020-11-09,35.0,989.0,41.0,0,392.0,20.0,495.0,23.0,16.0
2020-11-10,28.0,992.0,89.0,0,407.0,25.0,500.0,50.0,24.0
2020-11-11,23.0,970.0,92.0,1,871.0,22.0,491.0,41.0,18.0
2020-11-12,33.0,1015.0,30.0,1,248.0,31.0,442.0,37.0,19.0
2020-11-13,34.0,1066.0,38.0,1,421.0,76.0,191.0,44.0,26.0
2020-11-14,38.0,953.0,90.0,0,921.0,84.0,313.0,42.0,33.0
2020-11-15,40.0,1013.0,50.0,0,906.0,85.0,420.0,43.0,28.0
2020-11-16,34.0,1043.0,23.0,0,442.0,75.0,296.0,73.0,19.0
2020-11-17,34.0,917.0,54.0,0,523.0,62.0,463.0,41.0,9.0
2020-11-18,58.0,931.0,61.0,0,241.0,3.0,399.0,54.0,27.0
2020-11-19,33.0,971.0,69.0,0,468.0,70.0,165.0,56.0,18.0
2020-11-20,34.0,949.0,27.0,1,770.0,78.0,191.0,53.0,18.0
2020-11-21,29.0,1041.0,43.0,0,863.0,6.0,440.0,64.0,25.0
2020-11-22,35.0,924.0,25.0,1,903.0,29.0,414.0,72.0,16.0
2020-11-23,21.0,1049.0,61.0,0,960.0,6.0,28.0,62.0,17.0
2020-11-24,32.0,1055.0,83.0,0,715.0,12.0,498.0,45.0,32.0
2020-11-25,34.0,1091.0,69.0,1,702.0,55.0,226.0,59.0,20.0
2020-11-26,20.0,1013.0,77.0,1,900.0,32.0,216.0,52.0,19.0
2020-11-27,27.0,1036.0,78.0,0,889.0,83.0,212.0,36.0,22.0
2020-11-28,32.0,1030.0,82.0,1,412.0,63.0,374.0,74.0,24.0
2020-11-29,27.0,1051.0,65.0,0,176.0,98.0,50.0,47.0,18.0
2020-11-30,32.0,987.0,26.0,0,939.0,53.0,300.0,38.0,10.0
2020-12-01,30.0,935.0,65.0,1,249.0,17.0,43.0,72.0,5.0
2020-12-02,30.0,1029.0,81.0,0,849.0,11.0,141.0,44.0,25.0
2020-12-03,36.0,982.0,93.0,1,537.0,4.0,330.0,54.0,15.0
2020-12-04,39.0,985.0,79.0,1,777.0,17.0,387.0,46.0,16.0
2020-12-05,35.0,969.0,43.0,1,500.0,24.0,403.0,30.0,17.0
2020-12-06,41.0,1023.0,64.0,0,994.0,24.0,32.0,51.0,25.0
2020-12-07,45.0,1074.0,56.0,1,542.0,67.0,215.0,44.0,13.0
2020-12-08,35.0,1066.0,83.0,1,972.0,98.0,307.0,36.0,19.0
2020-12-09,34.0,1004.0,83.0,0,245.0,56.0,245.0,51.0,17.0
2020-12-10,36.0,1016.0,29.0,1,927.0,17.0,497.0,69.0,25.0
2020-12-11,25.0,1030.0,43.0,0,419.0,47.0,133.0,33.0,19.0
2020-12-12,30.0,1082.0,31.0,0,846.0,47.0,436.0,30.0,22.0
2020-12-13,26.0,949.0,24.0,1,884.0,31.0,324.0,54.0,17.0
2020-12-14,38.0,1036.0,97.0,1,371.0,73.0,334.0,51.0,22.0
2020-12-15,38.0,955.0,73.0,1,934.0,79.0,428.0,67.0,21.0
2020-12-16,50.0,1015.0,95.0,1,991.0,93.0,436.0,72.0,21.0
2020-12-17,43.0,979.0,33.0,0,848.0,35.0,232.0,32.0,24.0
2020-12-18,29.0,965.0,41.0,0,451.0,5.0,418.0,64.0,22.0
2020-12-19,32.0,1028.0,36.0,1,924.0,84.0,344.0,40.0,17.0
2020-12-20,38.0,977.0,95.0,0,130.0,45.0,459.0,47.0,18.0
2020-12-21,29.0,996.0,29.0,0,807.0,23.0,21.0,56.0,23.0
2020-12-22,40.0,1045.0,64.0,0,334.0,45.0,211.0,43.0,10.0
2020-12-23,38.0,969.0,56.0,1,628.0,75.0,177.0,42.0,13.0
2020-12-24,34.0,1014.0,56.0,1,873.0,23.0,167.0,45.0,13.0
2020-12-25,27.0,1040.0,22.0,0,868.0,79.0,165.0,34.0,23.0
2020-12-26,31.0,998.0,99.0,1,765.0,12.0,57.0,57.0,16.0
2020-12-27,38.0,977.0,70.0,1,437.0,21.0,367.0,52.0,13.0
2020-12-28,41.0,977.0,90.0,0,405.0,24.0,156.0,54.0,19.0
2020-12-29,31.0,1035.0,68.0,1,958.0,53.0,394.0,57.0,20.0
2020-12-30,25.0,1048.0,89.0,0,701.0,90.0,49.0,56.0,17.0
2020-12-31,28.0,958.0,57.0,1,390.0,57.0,414.0,45.0,14.0
2021-01-01,35.0,1036.0,22.0,0,796.0,32.0,136.0,40.0,18.0
2021-01-02,36.0,1005.0,48.0,1,883.0,29.0,68.0,55.0,14.0
2021-01-03,40.0,938.0,38.0,1,590.0,18.0,235.0,47.0,7.0
2021-01-04,35.0,991.0,49.0,0,470.0,86.0,447.0,60.0,25.0
2021-01-05,30.0,983.0,25.0,1,126.0,62.0,221.0,59.0,16.0
2021-01-06,37.0,988.0,50.0,1,788.0,69.0,115.0,42.0,9.0
2021-01-07,27.0,994.0,39.0,1,300.0,49.0,30.0,53.0,12.0
2021-01-08,33.0,986.0,29.0,1,106.0,10.0,281.0,54.0,7.0
2021-01-09,49.0,1008.0,85.0,0,400.0,2.0,445.0,61.0,21.0
2021-01-10,25.0,972.0,71.0,0,134.0,21.0,81.0,38.0,18.0
